@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute state {1,2}

@data
0.000059417289,0.000000000000,0.011525000446,0.988415598869,0.900000,0.882868,0.698032,0.790450,1
0.033355541527,0.000000000035,0.282260417938,0.684384047985,0.900000,0.830210,0.791842,0.811026,1
0.001253394294,0.000005807630,0.316707015038,0.682033777237,0.900000,0.856468,0.836763,0.846616,1
0.040390022099,0.001599529642,0.075414977968,0.882595479488,0.900000,0.664353,0.589829,0.627091,1
0.382775306702,0.000014358010,0.009480974637,0.607729375362,0.900000,0.315403,0.406988,0.361196,1
0.001761493389,0.002547213575,0.760929644108,0.234761670232,0.600000,0.759451,0.766151,0.762801,1
0.001088360557,0.036741957068,0.542936742306,0.419232934713,0.600000,0.768749,0.633381,0.701065,1
0.000512202678,0.213396668434,0.309802472591,0.476288676262,0.900000,0.821755,0.769422,0.795588,1
0.000000330800,0.001727338531,0.996332108974,0.001940240036,0.600000,0.834914,0.764299,0.799606,1
0.000870794640,0.000000006790,0.697021365166,0.302107810974,0.600000,0.659761,0.597532,0.628647,1
0.612217843533,0.000024832452,0.130017489195,0.257739812136,0.100000,0.555316,0.721257,0.638286,1
0.037663619965,0.000098686978,0.155486449599,0.806751251221,0.900000,0.611699,0.451213,0.531456,1
0.114993840456,0.000000000000,0.352983564138,0.532022595406,0.900000,0.904573,0.810913,0.857743,1
0.008005521260,0.007377821952,0.108241856098,0.876374781132,0.900000,0.877713,0.741044,0.809378,1
0.009031069465,0.000048022604,0.290338903666,0.700581967831,0.900000,0.683038,0.482685,0.582862,1
0.027288256213,0.010007216595,0.038150064647,0.924554467201,0.900000,0.574856,0.434905,0.504881,1
0.046548053622,0.002351841191,0.347536265850,0.603563845158,0.900000,0.714836,0.528383,0.621609,1
0.000499410962,0.042768731713,0.152169138193,0.804562747478,0.900000,0.543575,0.569209,0.556392,1
0.023487539962,0.096451818943,0.668487310410,0.211573332548,0.600000,0.588439,0.706475,0.647457,1
0.006005045958,0.000033925822,0.837992072105,0.155968934298,0.600000,0.619657,0.548353,0.584005,1
0.047847013921,0.000025646719,0.338122814894,0.614004492760,0.900000,0.773450,0.635373,0.704411,1
0.715286314487,0.008652178571,0.035950709134,0.240110799670,0.100000,0.781643,0.943323,0.862483,1
0.000294072495,0.000000402232,0.029477797449,0.970227718353,0.900000,0.621258,0.675184,0.648221,1
0.006149451714,0.000000523908,0.007759312633,0.986090719700,0.900000,0.632224,0.378594,0.505409,1
0.001887308084,0.009319880046,0.137572482228,0.851220309734,0.900000,0.783218,0.646083,0.714651,1
0.004312321078,0.061064071953,0.189563959837,0.745059669018,0.900000,0.714436,0.806471,0.760454,1
0.104218229651,0.000000004941,0.025096328929,0.870685458183,0.900000,0.843779,0.716412,0.780096,1
0.000021752739,0.000000361012,0.004238036927,0.995739877224,0.900000,0.873076,0.656494,0.764785,1
0.000076406541,0.000022120012,0.010580766946,0.989320695400,0.900000,0.661057,0.533443,0.597250,1
0.007131136023,0.130704507232,0.438765078783,0.423399269581,0.600000,0.806107,0.717100,0.761603,1
0.003148881951,0.005578688812,0.221093863249,0.770178556442,0.900000,0.719856,0.639123,0.679489,1
0.782597661018,0.000060828173,0.160741508007,0.056600019336,0.100000,0.676991,0.689099,0.683045,1
0.997982084751,0.000000036218,0.000056763653,0.001961090602,0.100000,0.407396,0.665773,0.536584,1
0.014960640110,0.000031640840,0.225680217147,0.759327471256,0.900000,0.604289,0.666427,0.635358,1
0.002648422960,0.003539576428,0.069379821420,0.924432158470,0.900000,0.635638,0.537589,0.586614,1
0.009141484275,0.037928096950,0.341101765633,0.611828684807,0.900000,0.818104,0.653158,0.735631,1
0.123506166041,0.000061657178,0.315658092499,0.560774087906,0.900000,0.915209,0.759849,0.837529,1
0.000598401064,0.000000132531,0.111590780318,0.887810707092,0.900000,0.925541,0.872421,0.898981,1
0.272401005030,0.000000000456,0.539871454239,0.187727540731,0.600000,0.813744,0.802184,0.807964,1
0.000040486520,0.000415928283,0.590636730194,0.408906817436,0.600000,0.803605,0.768100,0.785852,1
0.001059790258,0.013517146930,0.022790418938,0.962632656097,0.900000,0.800726,0.699297,0.750011,1
