"20.0","0.0","0.0","0.0","0.0","0.30000001192092896","0.008961662650108337","0.38250333070755005","0.6085349917411804","1.154172046824442E-8","0.35054904222488403","0.3884721100330353","0.36951059103012085","1.0"
"21.0","0.0","0.0","0.0","0.0","0.6000000238418579","0.003607545280829072","0.9233225584030151","0.07306988537311554","5.0869966017330626E-9","0.5911388993263245","0.6163950562477112","0.6037669777870178","1.0"
"22.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.9887280464172363","0.011271032504737377","3.9079480984582915E-8","8.754207101446809E-7","0.33010193705558777","0.36497217416763306","0.3475370407104492","1.0"
"23.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.7965991497039795","0.1975264996290207","0.005874352063983679","3.072033280903763E-15","0.18011529743671417","0.17479649186134338","0.17745590209960938","0.0"
"24.0","0.0","0.0","0.0","0.0","0.6000000238418579","0.11555427312850952","0.8576583862304688","0.026787348091602325","4.572591472129517E-10","0.3819221556186676","0.27975478768348694","0.33083847165107727","1.0"
"25.0","0.0","0.0","0.0","0.0","0.6000000238418579","0.10667923837900162","0.6291245818138123","0.26419615745544434","1.8255552625134897E-10","0.49866464734077454","0.2970258295536041","0.39784523844718933","1.0"
"26.0","0.0","0.0","0.0","0.0","0.6000000238418579","0.4182930886745453","0.5683525800704956","0.013354327529668808","3.028929646160805E-13","0.5215630531311035","0.4275763928890228","0.47456973791122437","1.0"
"27.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.4926694333553314","0.3147635757923126","0.19256700575351715","2.763134165917336E-9","0.3549867272377014","0.3567560017108917","0.35587137937545776","1.0"
"28.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.9589843153953552","0.034637488424777985","0.006378210615366697","2.461852388613295E-10","0.2878282368183136","0.3217308819293976","0.3047795593738556","1.0"
"29.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.9997553825378418","2.4453899823129177E-4","7.953166658580813E-8","1.1907314056199686E-13","0.2090277522802353","0.20879030227661133","0.2089090347290039","0.0"
"30.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.8861452341079712","0.1093192994594574","0.004535474814474583","3.6033029858495436E-12","0.45806607604026794","0.43994706869125366","0.4490065574645996","1.0"
"31.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.7745283246040344","0.1840900480747223","0.041381627321243286","2.698225825170826E-14","0.5436501502990723","0.5982154011726379","0.5709327459335327","1.0"
"32.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.5456041097640991","0.30196601152420044","0.15242987871170044","3.8921676992487164E-10","0.41706547141075134","0.5117637515068054","0.4644145965576172","1.0"
"33.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.8894585967063904","0.10971598327159882","8.254129788838327E-4","9.954971069703333E-9","0.354586124420166","0.41479167342185974","0.3846889138221741","1.0"
"34.0","0.0","0.0","0.0","0.0","0.6000000238418579","0.373148113489151","0.623228907585144","0.003622992429882288","7.967549953136199E-10","0.47304558753967285","0.4199061691761017","0.4464758634567261","1.0"
"35.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.943864107131958","0.05607227981090546","6.345956353470683E-5","1.424096041091616E-7","0.443828284740448","0.3285374641418457","0.38618287444114685","1.0"
"36.0","0.0","0.0","0.0","0.0","0.6000000238418579","0.2937079668045044","0.5920129418373108","0.11427907645702362","4.869839198562431E-9","0.3723723292350769","0.33065980672836304","0.35151606798171997","1.0"
"37.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.7863632440567017","0.2133878469467163","2.488965692464262E-4","3.1428623592510974E-10","0.3410283625125885","0.4139213562011719","0.377474844455719","1.0"
"38.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.7552585005760193","0.18821385502815247","0.05652766302227974","4.8925068857341714E-11","0.32153579592704773","0.39870238304138184","0.360119104385376","1.0"
"39.0","0.0","0.0","0.0","0.0","0.6000000238418579","0.21842354536056519","0.7738353610038757","8.625181508250535E-4","0.006878586020320654","0.5489723086357117","0.5282403826713562","0.5386063456535339","1.0"
"40.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.9985855221748352","0.0014091059565544128","5.359709575714078E-6","4.612214473190268E-13","0.4059220552444458","0.2820713222026825","0.34399670362472534","1.0"
"41.0","0.0","0.0","0.0","0.0","0.6000000238418579","0.03706302493810654","0.9629023671150208","3.459062645561062E-5","1.4200469310410168E-17","0.40495064854621887","0.3706375062465668","0.3877940773963928","1.0"
"42.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.92533278465271","0.07435272634029388","3.1354528618976474E-4","9.283887152378156E-7","0.25806373357772827","0.39171871542930603","0.32489120960235596","1.0"
